hotel_id,hotel_name,hotel_address,hotel_city,hotel_UUID
hotel_458,Hôtel Filigrane & Spa,40 Rue Vivienne  Paris  Département de Paris  75002,Paris,a47e77be-48be-4bcd-a172-0e38ea69edef
hotel_459,Artemisia Montmartre,11 Rue Fromentin  Paris  Paris  75009,Paris,67554425-2cb7-4a26-b8d4-d5f4bc158378
hotel_460,citizenM Paris Gare de Lyon,8 Rue van Gogh  Paris  Ile-de-France  75012,Paris,01202113-38fd-4f05-8d24-b6ccd275e08f
hotel_461,Hotel Bachaumont,18 rue Bachaumont  Paris  Paris  75002,Paris,dc9ce6ff-baff-43c6-9eb4-47173ad85ccf
hotel_462,Padam Hôtel,9 Rue Jean Giraudoux  Paris  Département de Paris  75116,Paris,6b733097-9f85-4914-82c3-f942b2694cc8
hotel_463,Hotel Elysees Regencia,41  Avenue Marceau  Paris  Paris  75116,Paris,275c892b-0517-4054-9571-c6a2fd1b6580
hotel_464,Hotel Ile de France Opéra,26 Rue Saint Augustin  Paris  Paris  75002,Paris,17ca5d54-84c1-453b-9119-af2921d478c9
hotel_465,Le Tsuba Hotel,45 rue des Acacias  Paris  75017,Paris,ab6f3915-82b6-477f-a5ca-b38d2b05ff21
hotel_466,Hôtel Baudelaire Opéra,61 rue Sainte-Anne  Paris  Paris  75002,Paris,856684ef-6bbb-4120-9869-94ef5756db4e
hotel_467,Hotel Duminy Vendome,3 Rue du Mont Thabor  Paris  Paris  75001,Paris,b58402a0-3c3f-4d42-9520-fd0ec85d6d29
hotel_468,Hotel Regina Montmartre,94 boulevard de Rochechouart  Montmartre-Pigalle (18e)  Paris  Paris  75018,Paris,56e97850-a462-4af2-8d35-2ebd347a8f59
hotel_469,L'Empire Paris,48 Rue De L Arbre Sec  Paris  Paris  75001,Paris,2c9bfbde-1142-47f4-a4ab-8b961090441b
hotel_470,Ibis Paris Montmartre Sacré-Coeur,5 Rue Caulaincourt  Paris  Paris  75018,Paris,d256dfb6-c989-42d4-922d-12d2aac674c5
hotel_471,Ginette à la Folie,49 Rue de Malte  Paris  Département de Paris  75011,Paris,53d316af-5ba6-45df-ae56-1612f8cf56c6
hotel_472,My Maison In Paris - Invalides,149 Rue de Grenelle  Paris  Département de Paris  75007,Paris,6d995ee1-4ae3-4e67-bca0-7c6355da366a
hotel_473,La Villa des Ternes Hotel,97 Avenue Des Ternes  Paris  Paris  75017,Paris,04ce0d3f-41f6-4a69-964c-2c4ef4a0894c
hotel_474,Hotel Saint Dominique,62 Rue Saint Dominique  Paris  Paris  75007,Paris,b592f1a1-9ea1-49ca-9475-30629b0a40b0
hotel_475,Terrass'' Hotel,12-14 Rue Joseph de Maistre  Paris  Paris  75018,Paris,4ca2dd3a-d0cd-4dcd-a7da-f1dcf62a1d97
hotel_476,Normandy Le Chantier,7 Rue De L Echelle  Paris  Paris  75001,Paris,2a0c2466-b846-47a9-acb3-2b319cf6151f
hotel_477,Hotel Riviera Elysées,55  rue des Acacias  Paris  75017,Paris,2c8efbd4-9507-4b1e-801d-e5c108e9b8e9
hotel_478,Stella,Avenue Carnot 20  Paris  Ile-de-France  75017,Paris,15354284-703e-40e2-bce2-80c73f58dd29
hotel_479,Le Belmont Paris,30 Rue De Bassano  Paris  Paris  75116,Paris,8b7b425c-ead8-49f8-94f0-258a077d7927
hotel_480,Hotel du Cadran,10 Rue Du Champ De Mars  Paris  Paris  75007,Paris,a11de790-5814-4b06-9c80-fee700b1aa8c
hotel_481,Mercure Paris Butte Montmartre Basilique,100  Boulevard Rochechouart  Paris  75018,Paris,615f26d4-30df-4246-a198-2454b8efa283
hotel_482,Les Patios du Marais,26 Rue des Gravilliers  Paris  75003,Paris,d4592da7-50f0-4da1-93e1-199020df31d4
hotel_483,Tonic Hotel Du Louvre,12-14 Rue Du Roule  Paris  Paris  75001,Paris,ee468bcc-5acf-4eee-bcfc-a23a334c2dd4
hotel_484,Hotel Le Cercle Tour Eiffel,117 Avenue De La Bourdonnais  Paris  Paris  75007,Paris,372b1e48-5b82-4abf-9f82-374aba4a0e61
hotel_485,Hotel Britannique,20 Avenue Victoria  Paris  Paris  75001,Paris,aa44b778-7165-481a-b20c-e2d0dd7414dc
hotel_486,Hôtel Helzear Champs Elysées,49 avenue Marceau  Paris  Paris  75116,Paris,5e95e0ab-6b99-4225-906c-77f9799ab8a2
hotel_487,Timhotel Opera Blanche Fontaine,34 Rue Pierre Fontaine  Paris  Paris  75009,Paris,e474e611-b032-4884-8fe2-06f4ea46fe98
hotel_488,Hôtel Monsieur Aristide,3 Rue Aristide Bruant  Paris  Département de Paris  75018,Paris,3f570f19-2bdb-4905-ac95-0dc89c07fbd7
hotel_489,Hôtel Hiro,7 Rue Brey  Paris  Paris  75017,Paris,75055c1a-1c88-4b52-b585-01392e4640b1
hotel_490,Aparthotel Quartier Libre Marais,82 Boulevard de Sébastopol  Paris  75003,Paris,4f15201c-83d1-4cd9-8448-74fccc9fa275
hotel_491,Hotel Albert 1er Paris Lafayette,162 Rue La Fayette  Paris  Paris  75010,Paris,b4b563aa-3dd8-4a4f-9289-29579427ec66
hotel_492,Hôtel Les Matins de Paris & Spa,3 rue Clauzel  Paris  75009,Paris,e64db74b-1cbe-4b34-bd50-f79d87663e88
hotel_493,1er Etage SoPi,34 rue Jean Baptiste Pigalle  Paris  75009,Paris,9b7db612-9005-4b3f-9c17-0c4270a00354
hotel_494,Hôtel Les Matins de Paris & Spa,3 rue Clauzel  Paris  75009,Paris,88ff86f0-34c7-40c9-9e95-22c55d176b28
hotel_495,Maison Pigalle,41 Rue Jean-baptiste Pigalle  Paris  Paris  75009,Paris,c376dfd9-81cb-497d-b704-b70ce05ee2b4
hotel_496,Timhotel Le Louvre,4 rue Croix des Petits Champs  Paris  75001,Paris,c236a877-236a-4e02-b150-b79398d2bba3
hotel_497,Hotel Saint Honore 85,85 Rue Saint Honore  Paris  Paris  75001,Paris,4e2cbac3-b0ba-4aaf-87e6-f8183562d07b
hotel_498,Timhotel Invalides Eiffel,Boulevard De La Tour Maubourg  35  Paris  Paris  75007,Paris,1b750844-1600-4c58-b873-b7819bc645e4
hotel_499,Hôtel Le 123 Sébastopol - Astotel,123 boulevard de Sébastopol  Paris  Paris  75002,Paris,40632299-decf-403d-bb56-be2abc3d4dcc
hotel_500,"ELSA, Hôtel Paris",27 Avenue Carnot  Paris  Paris  75017,Paris,b1659ed3-5351-4e8f-9ea7-fac983174559
hotel_501,Hôtel Lion d'Or Louvre,5 Rue de la Sourdière  Paris  Paris  75001,Paris,b02cce9b-cb34-4688-839f-345049b9c97d
hotel_502,Hôtel Châteaudun Opéra,30 Rue de Chateaudun  Paris  Paris  75009,Paris,676ac1db-7d34-480f-b617-1f12e779903b
hotel_503,citizenM Rome Isola Tiberina,LUNGOTEVERE DE CENCI 5-8  Rome  RM  00186,Rome,44083545-681b-48db-9a7a-2080d794fa84
hotel_504,47 Boutique Hotel,Via Luigi Petroselli 47  Rome  RM  186,Rome,692354b7-2249-4619-ad34-9ab4b70aa2ff
hotel_505,Fauno Urban Resort,Via della Fonte di Fauno 31  Rome  RM  153,Rome,d6b439c7-5b69-41a2-96b8-7bc53d492ec4
hotel_506,citizenM Rome Isola Tiberina,LUNGOTEVERE DE CENCI 5-8  Rome  RM  00186,Rome,d0c2c7e8-f667-41c1-938b-2ddefeb87353
hotel_507,47 Boutique Hotel,Via Luigi Petroselli 47  Rome  RM  186,Rome,29274b1d-d585-439d-a405-e41c833b2821
hotel_508,Golden Tulip Rome Piram,Via Giovanni Amendola 7  Rome  RM  185,Rome,904d5fe6-cedd-49d8-b317-45639520f0fe
hotel_509,The Independent Hotel,Via Volturno 48  Rome  RM  185,Rome,089118ea-f159-406a-b118-51ae2bcfe76a
hotel_510,Window on Rome,Piazza Sidney Sonnino 25  Rome  RM  00153,Rome,c2d184a3-b810-463e-994c-1b57226085f4
hotel_511,Kolbe Hotel Rome,Via di San Teodoro 48  Rome  RM  186,Rome,3a1a6c0f-2419-45a8-a8a2-388857ddffcd
hotel_512,Little Queen Suite,Via Florida 20  Rome  RM  186,Rome,aa81967f-b7c1-4610-8fbd-56930e55dca2
hotel_513,Nicolas Inn,Via Cavour 295  Rome  RM  184,Rome,320cf491-524a-4ba4-a888-3824c8ec4351
hotel_515,Dimora ai Fori - Guesthouse,Via Cavour 325  Rome  RM  00184,Rome,80589597-cfd9-4421-8fc3-a5a833f66c1c
hotel_516,Hotel Chapter Roma,Via S. Maria de' Calderari 47  Rome  RM  00186,Rome,ef0e1eac-e262-4d50-95de-718b8e6066e6
hotel_517,"Palazzo Velabro, a Member of Design Hotels",Via del Velabro 16  Rome  RM  00186,Rome,0a867129-8e24-4bbb-99ab-c522a9bd4838
hotel_519,Town House Campo de' Fiori,Via dei Giubbonari 43  Rome  RM  186,Rome,2ecf3088-5cf7-4fe2-afb1-edab8ea8cbdc
hotel_520,Jb Relais Luxury,Via di San Bartolomeo de Vaccinari 19  Rome  RM  186,Rome,d1be3fc9-f10b-47a1-af05-f850f16dc75d
hotel_521,Flatinrome Trastevere Deluxe Rooms,Via della Luce 41  Rome  RM  00153,Rome,e3852d19-9aca-42a5-8906-d71409c28d89
hotel_522,Hotel Tito,Via Marghera 29  Rome  RM  185,Rome,e9a22de7-f68a-4211-b3ac-fe2dd2c4f496
hotel_523,"Radisson Collection Hotel, Roma Antica",VIA DELLE BOTTEGHE OSCURE 46  Rome  RM  00186,Rome,f65e3331-464d-48f5-b9da-1703d04bc3f4
hotel_524,B&B Circus Maximus,Viale Aventino 61  Rome  RM  153,Rome,0b72b6b3-6c92-4b66-b164-56b40c553245
hotel_525,The Spanish Suite Campo de Fiori,Piazza Cairoli 9 A  Rome  RM  186,Rome,64211242-1e69-4f6a-a2b6-7aef2b6d5b54
hotel_526,Hotel San Francesco,Via Jacopa de' Settesoli 7  Rome  RM  153,Rome,437a95b8-d153-4ab1-8e24-227a6d29ea8a
hotel_527,Casa de' Fiori Biscione,Piazza Del Biscione 83  Rome  RM  186,Rome,c285172a-163b-4643-81d1-745d9c269d04
hotel_528,Magenta Collection Sant'Anna,Via di Sant'Anna 11  Rome  RM  00186,Rome,a6fcf38a-3afa-4945-8c94-f3898fd1dc32
hotel_529,Royal Rooms Colosseo,Via di S. Giovanni in Laterano 10  Rome  RM  184,Rome,bb6caec7-38a5-4435-ad18-04eba0763e4e
hotel_530,Giuditta in Trastevere,Piazza Giuditta Tavani Arquati 113  Rome  RM  00153,Rome,1af11835-45aa-4cd7-9228-04f3f22fda1e
hotel_531,UNAHOTELS Trastevere Roma,Via Emilio Morosini 27  Rome  RM  00153,Rome,7762d6c0-f9d0-44b2-878b-59cf1418f5ad
hotel_532,Hotel Quirinale,Via Nazionale 7  Rome  RM  184,Rome,14c206d9-9998-4f2e-bd7e-83adcbd871a8
hotel_533,Splendor Suite Rome - Suites and Apartments,Piazza San Lorenzo in Lucina  35  Rome  RM  186,Rome,929b70e7-94c9-4e79-bf83-d81b5ad86cac
hotel_534,MZ Hotel Rome,Via Della Trinita Dei Pellegrini 12  Rome  RM  00186,Rome,fb6a19d6-c80e-4031-b2c7-ce93952516a7
hotel_536,The Sanctuary Urban Retreat,Via di Santa Prisca 11/B  Rome  RM  00153,Rome,9b7ecc93-6814-4570-8cab-6a69ed3ba765
hotel_537,Hanky Suite,16 Via Roma Libera  Rome  RM  00153,Rome,a63dc806-97c3-479c-b47e-48028da56cdc
hotel_538,Hotel Le Clarisse al Pantheon,Via Arco Della Ciambella 19  Rome  RM  186,Rome,1e17f9dc-189b-4eee-b325-0db4886d64d5
hotel_539,Hotel Artorius,via del Boschetto  13  Rome  RM  184,Rome,9786378c-1c1b-4218-ae93-23661b49a317
hotel_540,Relais Badoer,Largo Arenula 11  Rome  RM  186,Rome,00934171-3c4b-496b-9caa-d2da82fe01cd
hotel_541,Argentina Residenza Style Hotel,Via di Torre Argentina 47  Rome  RM  186,Rome,c6280a1a-5d7c-4f1b-8687-0a0a0e61c707
hotel_542,Hotel Paba,Via Cavour 266  Rome  RM  00184,Rome,0dc249c8-a9a6-4705-b39b-49894ca57c75
hotel_543,Sourire Hotel,Via delle Terme Deciane 3  Rome  RM  153,Rome,3616d971-1cde-423a-bf6f-689985e3583a
hotel_544,Guesthouse o Affitta Camere iRooms Campo Dei Fiori,Piazza del Gesù  47  Rome  RM  186,Rome,88c4d31b-0fbc-4f71-8647-7a10d1f6ae8b
hotel_545,Hotel Fiori,Via Nazionale 163  Rome  RM  00184,Rome,6a3744c1-128e-4ca6-95be-477d7cca5bb4
hotel_546,Hotel Trastevere,Via Luciano Manara 24A/25  Rome  RM  153,Rome,f28b8089-af46-49fe-b33b-946b6aad4b98
hotel_547,Borgo Ripa Urban Travel,Lungotevere Ripa 3  Rome  RM  00153,Rome,f6a3df89-5bd9-4c99-b006-66a58c7a76c3
hotel_548,Torre Argentina Relais,Via Di Torre Argentina 44  Rome  RM  186,Rome,e9f1c612-51f0-4daa-9022-0e4702e44a34
hotel_549,Via Del Corso Home,Via del Corso  277  Rome  RM  186,Rome,fdffa7e3-49b1-4f63-94c0-f4d83c4d88d8
hotel_550,Hotel Romano,Largo Corrado Ricci  32  Rome  RM  184,Rome,e0da7212-f1d5-4627-a472-d586c2127918
hotel_551,Giubbonari Suites,Via dei Giubbonari 23  Rome  RM  00186,Rome,702c4fcc-198c-45a1-b034-7b91d5e6e352
hotel_552,Domus Vitra,Via Cavour 275  6  Rome  RM  00184,Rome,4d203d01-d130-414e-96c8-3e1954a9252e
hotel_553,Naman Hotellerie Monti,261 Via Panisperna  Rome  RM  00184,Rome,614d4f3d-6eb1-4616-950b-d14083904a50
hotel_554,Antica Residenza del Corso,Via delle Convertite 5  Rome  RM  00187,Rome,5176e422-6a23-4e80-8206-7ec91348604d
hotel_555,Hotel Splendide Royal - The Leading Hotels of the World,Via Di Porta Pinciana 14  Rome  RM  187,Rome,1e78697f-30e0-4d59-88f9-3f3f4bc995e4
hotel_556,Campo de' Fiori 34,Piazza Pollarola 34  Rome  RM  00186,Rome,892392d0-0120-46eb-8090-bf57bc1bc596
hotel_557,Albergo Santa Chiara Hotel Rome,Via Santa Chiara 21  Rome  RM  186,Rome,6fc6a075-a1a8-4378-9355-349256eecee0
hotel_558,Piccola Navona Roof Garden,4 Via de' Baullari  Rome  RM  00186,Rome,3b9258f3-6e62-42e0-8d42-b4999b2e292b
hotel_559,Duca di Cavour,Via Cavour 221  Rome  RM  00184,Rome,b9d79f41-b913-408c-a493-4790fbad8510
hotel_560,Guesthouse o Affitta Camere IRooms Pantheon,Piazza del Gesù 47  third floor (with lift)  Rome  RM  186,Rome,2f8ca7ea-f5e1-4cd6-85aa-99ca86bef81e
hotel_561,Colonna Suite del Corso,Via della Colonna Antonina 41  Rome  RM  00186,Rome,7b58edcc-0772-4fe3-9c50-366882e4cd26
hotel_562,Hotel della Torre Argentina,Corso Vittorio Emanuele II  102  Rome  RM  00186,Rome,ee964320-1b24-4523-adfe-81dd2753c15d
hotel_563,Hotel Locarno,Via Della Penna 22  Rome  RM  186,Rome,25e258ca-378e-4eb3-aace-2502075d2c39
hotel_564,Aleph Rome Hotel Curio Collection by Hilton,Via di San Basilio 15  Rome  RM  00187,Rome,fd6475f3-1403-4364-97f9-992b2562fb39
hotel_565,iRooms Forum and Colosseum,Via Baccina 45  Rome  RM  184,Rome,c2f8ecd5-9dcb-4bf3-8d02-328755eb29bf
hotel_566,Colosseo Rooms Imperial Rome,Via di S. Giovanni in Laterano 10  Rome  RM  00184,Rome,2a2c9eb2-8d13-42e8-bf58-2b2e53e750b4
hotel_567,Lunetta Hotel & SPA,Piazza del Paradiso  68  Rome  RM  186,Rome,bdac5673-dd43-4c78-ab97-a3605e714074
hotel_568,Luxury Trastevere,Via Paglia 7  Rome  RM  158,Rome,8af1ee08-6d69-4b3b-b838-8ef14042da10
hotel_569,Tullia e Prisca Relais,Via Tommaso Grossi 6  Rome  RM  184,Rome,a7af80b8-f58c-4a5e-88c9-b2d686575f0f
hotel_570,BDB Rooms Trastevere,Via Benedetta 16  Rome  RM  00153,Rome,88237398-21b9-4d16-b51d-7ce36c9347ee
hotel_571,Hotel Forum,Via Tor de' Conti  25  Rome  RM  184,Rome,ae5d5a41-c3be-4cf4-917b-7898394f1583
hotel_572,TrastevereInn,Vicolo de' Cinque 16  Rome  RM  00153,Rome,56ef4d1e-b30a-4f28-b14e-2e813e026128
hotel_573,Hotel San Valentino,Via Ezio 55  Rome  RM  00192,Rome,b1fd02b3-1347-4b09-9a84-ec5d10898701
hotel_574,Corso 281 Luxury Suites Roma,Via del Corso  281  Rome  RM  186,Rome,639a2472-1906-4b29-b033-9ec004f4e2c2
hotel_575,Maison Giulia,Via Giulia 189/a  Rome  RM  186,Rome,1d96e7d4-cb88-4b7a-89f1-15977efb72af
hotel_576,magenta collection navona,184 Corso Vittorio Emanuele II  Rome  RM  00186,Rome,5e8213d7-2785-40fe-bf4e-0eebcca15dfc
hotel_577,Hotel Smeraldo,Via dei Chiavari 20  Rome  RM  186,Rome,363aad65-fbaa-476a-8da7-e1ac72d97f68
hotel_578,Little Queen Pantheon Residence,Via del Collegio Capranica 4  Rome  RM  186,Rome,67e3d383-1733-4135-897b-39ef56305672
hotel_579,Hotel Navona,Via dei Sediari 8  Rome  RM  186,Rome,b375b1d5-a57e-40f4-912c-42c2db887293
hotel_580,Trastevere Rooms,Viale Trastevere  108  Rome  RM  153,Rome,ad2a5816-da76-48f9-9946-db63dd518ae9
hotel_581,163 Boutique Hotel,Via Nazionale 163  Rome  RM  00184,Rome,4ff925bd-073a-43b7-ab37-cb363dc7a7a2
hotel_582,Rhea Silvia Luxury Navona,Corsia Agonale  10  Rome  RM  00187,Rome,177ee180-1aae-4828-a29f-638c4d770a06
hotel_583,Hotel Monte Cenci,Via Beatrice Cenci  10  Rome  RM  00186,Rome,5cfa4235-e616-4bae-887f-ff87611382aa
hotel_584,Hotel Centro Cavour,Via Cavour 237  Rome  RM  184,Rome,7b9cd15c-6df5-400f-bf8a-e10054664682
hotel_585,Salotto Monti,Via della Consulta 1b  Rome  RM  184,Rome,bb5fab05-2e33-48e7-aef0-e459632cece7
hotel_586,Daplace - Arena House,Via Marco Aurelio 37  Rome  RM  00184,Rome,2dd6874d-cfea-4397-907e-2a053c85d025
hotel_587,La Farfalla,Via Giovanni Lanza 99  Rome  RM  00184,Rome,5322432d-5d8c-4d4d-b2f3-fc663d196a68
hotel_588,Residenza Belli,Via Goffredo Mameli  47  Rome  RM  153,Rome,4d55552f-949e-4438-9987-e99b63ee0ab4
hotel_589,Sweet Dreams Roma,Via Nazionale 163  Rome  RM  184,Rome,d14cd73f-5360-4301-bcce-71355b5098de
hotel_590,Hotel Hiberia,Via XXIV Maggio  8  Rome  RM  187,Rome,0bb155c5-a3bd-453b-adfa-b8f777e41383
hotel_591,BePlace Aventino,Via di S. Saba  Rome  RM  00153,Rome,bb3a1c87-b79d-4041-9063-c578650757f7
hotel_592,Relais Servio Tullio,Via Nazionale 243  Rome  RM  184,Rome,c27096f6-eda1-4c7d-89c2-0086e72a4368
hotel_593,Seven Suites,Via Nicola Zabaglia  11  Rome  RM  153,Rome,a3c20172-c152-4f78-b20a-25a8cff59fca
hotel_594,Domus Mea,Via Calatafimi 31  Rome  RM  00185,Rome,ee5a12ed-4f5f-408e-a884-5171c4041d01
hotel_595,Sonder at Prati Lungotevere,17 Lungotevere Prati  Rome  RM  00193,Rome,ed01ad64-edfc-4801-ba66-2bf43f07f8c9
hotel_596,Vittoriano Suite,Via d'Aracoeli  3  Rome  RM  00186,Rome,2c6c48e6-104f-4b6a-a26d-ab0bf3306b3f
hotel_597,Excellence Suite,Via della Purificazione 38  Rome  RM  186,Rome,8f220470-220e-430c-a6ca-29f1469d97bb
hotel_598,Nerva Accomodation Cavour,150 Via Cavour  Rome  RM  00184,Rome,6ab4e4a9-c1fc-4284-99d7-3a0cb87b5249
hotel_599,H10 Palazzo Galla,Via IV Novembre  102  Rome  RM  00187,Rome,b5f640e9-fd8e-4437-b574-8d73563edc88
hotel_600,Hotel Ripa Roma,Via Degli Orti Di Trastevere 3  Rome  RM  153,Rome,e2cd9f06-39a5-431c-894c-ec235e627342
hotel_601,"Radisson Collection Hotel, Roma Antica",VIA DELLE BOTTEGHE OSCURE 46  Rome  RM  00186,Rome,a3963c40-7c26-4b68-bb74-edb40efb6334
hotel_602,Sonder Testaccio,Via Beniamino Franklin 4  Rome  RM  153,Rome,c05eeda9-345b-4a32-bad3-45b07a9b92f8
hotel_603,Nerva Boutique Hotel,Via Tor de' Conti 3/4  Rome  RM  184,Rome,24c2d50c-7a49-487d-8398-b7227b7767af
hotel_604,Trastevere Royal Suite Trilussa,Lungotevere Raffaello Sanzio 1  Rome  RM  153,Rome,26dca04e-746b-4650-b3bd-af0af90104e7
hotel_605,Relais La Maison De Luxe,Via Agostino Depretis 70  Rome  RM  184,Rome,044acd71-f2fe-4259-ad46-244e9e3992fe
hotel_606,DoubleTree by Hilton Dubai M Square Hotel & Residences,M Square Building  Al Mankhool  Dubai,Dubai,9629f6a9-28ea-4278-a3e1-a91d35b7e32f
hotel_607,Rove Trade Centre,2nd December Road  Jafiliya  Trade Centre  Dubai  119444,Dubai,8ee18ab1-c1a2-4f41-88e5-8cfc64362c6c
hotel_608,Wyndham Dubai Deira,Sherina Plaza 4 Al Corniche Rd 111  Dubai  Dubai,Dubai,2f260195-ddac-4cf4-a052-eb4c88fd5afe
hotel_609,Days Hotel By Wyndham Dubai Deira,One Deira Plaza Gold Souk Metro Station  Al Corniche - 111  Dubai  119303,Dubai,19c349a6-cc57-43bf-9413-d945c8752dbc
hotel_610,SKY VIEW HOTEL,Al Khor St  Dubai  Dubai,Dubai,86df7907-83ff-4eec-b9e4-efc044852b44
hotel_611,Rove La Mer Beach,La Mer South  Jumeirah 1  Dubai  ARE  119444,Dubai,1e318caa-2286-4db1-8487-78776cc8a32e
hotel_612,Grand Mercure Dubai City,61B Street  Garhoud  Next to GGICO Metro  Dubai  13868,Dubai,5645326e-821a-40d0-bd78-133e309525b6
hotel_613,XVA Art Hotel,Al Fahidi Neighborhood  Bur Dubai  Dubai,Dubai,13845ebe-1323-402b-bc26-bc5eab803348
hotel_614,Private UNISEX Loft rooms Near Bur Dubai,7 14 St  Dubai  Dubai,Dubai,0a47e4b6-3b04-4620-b487-9649758840d6
hotel_615,Sonder Business Bay,6B Marasi Drive  Dubai  DU  00000,Dubai,2c6f8fa9-2445-4230-b9d4-50a035084d93
hotel_616,CAPE TOWN HOTEL,Sabka Bus Station  Deira  Dubai  Dubai,Dubai,0b616240-f5ee-4c98-a61d-4013b582e0a1
hotel_618,Arabian Boutique Hotel,Al Fahidi St  Dubai  Dubai,Dubai,38272008-05a4-434c-bfb7-213c9e6dae94
hotel_619,"Al Seef Heritage Hotel Dubai, Curio Collection by Hilton",Al Seef Street  Dubai Creek  Dubai  35449,Dubai,b593cd11-613d-4c98-8aa6-19d04c2319ea
hotel_620,City Relax Hotel,Al Sabkha Rd  Dubai  Dubai  971,Dubai,36425487-59b7-4958-a650-51aa222f7e99
hotel_622,London Hotel,Al Sabkha Road   Dubai  Deira  0000,Dubai,7456dbe1-3bbd-4110-be3f-2b3d03dd31eb
hotel_623,Three 888 Hotel,Al Burj St  Dubai  Dubai,Dubai,b3b758e5-6800-4b2d-ba68-5ca7074faca6
hotel_624,Wescott Hotel,No. 32795 Al Souq Al Kabeer  Dubai  Dubai  32795,Dubai,c57ee1b1-f3e4-4a2a-994b-7477906f8d4a
hotel_625,Collection O Phoenix Hotel,28  St.28 C  Community 118  Nakheel Area  Dubai  Dubai  39674,Dubai,06e3f558-c077-46d7-986e-d8e380520ab3
hotel_626,Pullman Dubai Creek City Centre,Port Saeed Road Baniyas Street  Dubai  61871,Dubai,a00e9f6b-aaf9-4598-b9bc-f7e05500c2be
hotel_627,Riviera Hotel Dubai,Baniyas Road 5  Deira  Dubai,Dubai,41959310-74b0-450a-b0a6-1dc03736f383
hotel_628,Arabian Courtyard Hotel & Spa,Al Fahidi Street  Bur Dubai  Dubai  46500,Dubai,db28ed16-7c3f-4541-ad70-595f7688b5ac
hotel_629,"Radisson Blu Hotel, Dubai Deira Creek",Bani Yas Road  Deira  Dubai  476,Dubai,bb2b5c88-a728-48e2-909f-435ad0e66542
hotel_630,Queen Elizabeth 2 Hotel,Mina Rashid Marina  Bur Dubai District  Dubai  6769,Dubai,b4e170d8-516e-42a4-a00c-d424f069ce2d
hotel_631,Family Double Partition Room in Bur Dubai,Al Rolla Rd  Dubai  Dubai,Dubai,0ae014dc-c5d3-4847-95ed-09bd7465ec80
hotel_632,Florida City Hotel Apartments,Baniyas Square  Deira  P.O. Box 49530  Dubai  Dubai,Dubai,e648a037-e85e-41ab-845c-b7bea6135443
hotel_633,Hyatt Regency Dubai,Deira Corniche Alkhaleej Road  Dubai,Dubai,4999f3c7-db75-4940-9074-89b71bbe0e4d
hotel_634,Maaeen Hotel,10th Street  Al butteen Rd  Deria  Dubai  Dubai  78273,Dubai,44498cb8-54ad-4d9a-976a-cc221459fdc7
hotel_635,Millennium Plaza Downtown Suites,Sheikh Zayed Al Nahyan Road  Dubai,Dubai,5a665827-c39a-4f42-a86b-30631fe946a7
hotel_636,Taj Dubai,Burj Khalifa Street  Dubai  8489,Dubai,54fa2d93-64ce-40b8-923e-ed83c2e53676
hotel_637,White Fort Hotel,Nasser Square  Near Baniyas  Metro Station  Dubai  83163,Dubai,95e73e29-e411-412d-83bb-16dc8b41d97d
hotel_639,Ibis Styles Dubai Deira,Maitha Plaza  Al Khaleej Road 110  Deira  Dubai,Dubai,082b2c34-1f28-4ca4-84f5-1ac5e84971a1
hotel_640,New California Hotel,Al Nakhal Rd  Dubai  Dubai,Dubai,79f5a05b-d402-4bc4-9518-9cc228f7ca9e
hotel_641,Florida Square Hotel,Sabkha Street  Deira  near Sabkha Bus station  Dubai  Dubai,Dubai,469c4a82-aaa6-43bb-a57c-eea8d53208b7
hotel_642,MOUNT SINA HOTEL BY AURA,Al Sabkha Rd  Dubai  Dubai,Dubai,35968fcc-7eb4-400d-aea6-18cdfebd4dcb
hotel_643,Swissotel Al Ghurair,Omar Bin Al Khattab Street  Dubai  185051,Dubai,558124d4-1b5d-4cff-877b-46ba7bb9e6eb
hotel_644,Super 8 by Wyndham Dubai Deira,Maryam Plaza 1  Al Daghaya Rd- 113  Deira  Dubai  119303,Dubai,3df3d337-8528-4f84-bd51-b7db4e42bb9b
hotel_645,Majestic Premier Hotel,Khalid Bin Waleed  Dubai,Dubai,cd448d0d-d4b7-4d0a-bd92-952009ac1597
hotel_646,Collection O Phoenix Hotel,28  St.28 C  Community 118  Nakheel Area  Dubai  Dubai  39674,Dubai,558b2985-0289-4a70-81ec-8a2fa0d74872
hotel_647,Hyatt Regency Galleria Residence Dubai,Deira Corniche  Po Box 6655  Dubai,Dubai,8e40b545-50fd-42ef-beeb-4c5866d8f5b6
hotel_648,Gold Sky Avenue Hotel,Al Khor Street  Deira - Al Sabkha  Dubai,Dubai,ff898d6b-bfa5-469d-ad35-3acaf106cf78
hotel_649,Grayton Hotel Dubai,12A Street  Al Mankhool  Bur Dubai  Dubai,Dubai,86c4a4d6-5674-4d1d-b61d-ca6d1fe4b194
hotel_650,Mercure Dubai Deira,Al Yazia Plaza Al Khaleej Road 110 Deira  Dubai  15472,Dubai,6b876a16-b551-457b-ae0d-61aa2d81f2f5
hotel_651,AL KARNAK HOTEL BRANCH,Al Sabkha Rd  Dubai  Dubai,Dubai,f44397c9-dafb-4864-aefa-2274baa5ee04
